text,label
You have received GHS 40 from (0141)4960604. Ref: 5663c103. Balance: GHS 3032.,0
Your transfer of GHS 2057 to (0141) 496 0193 was successful. Ref: TXN363739.,0
MTN MoMo Alert: Cash out of GHS 335 successful at Harding PLC. New balance: GHS 1197.,0
MTN MoMo Alert: Cash out of GHS 1951 successful at Sutton-Harvey. New balance: GHS 7292.,0
Your transfer of GHS 122 to +44909 879 0304 was successful. Ref: TXN774050.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0245728014!,1
You have received GHS 12 from +441214960307. Ref: 80b18a45. Balance: GHS 2011.,0
"MTN MoMo Alert: Cash out of GHS 1079 successful at Holland, Clarke and Williamson. New balance: GHS 8393.",0
You have received GHS 646 from +44113 4960201. Ref: 92ad2206. Balance: GHS 4249.,0
You have received GHS 412 from (028) 9018 0272. Ref: c52d82c4. Balance: GHS 4199.,0
MTN MoMo Alert: Cash out of GHS 88 successful at Carter Group. New balance: GHS 4256.,0
You won GHS 52976 prize! Click here to claim: https://mtn-claim.xyz/ref=922afe Confirm PIN now!,1
Your transfer of GHS 1868 to (01632) 960 287 was successful. Ref: TXN128368.,0
Send back GHS 1134 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
"MTN MoMo Alert: Cash out of GHS 1208 successful at Lawrence, Johnson and Wallis. New balance: GHS 7829.",0
URGENT! Wrong transfer of GHS 4590 to your number. Call 0555647915 immediately to return money!,1
URGENT! Wrong transfer of GHS 1611 to your number. Call 0558297639 immediately to return money!,1
You won GHS 42853 prize! Click here to claim: https://mtn-claim.xyz/ref=f8f7a9 Confirm PIN now!,1
MTN MoMo Alert: Cash out of GHS 1980 successful at Collins Group. New balance: GHS 2250.,0
You won GHS 56532 prize! Click here to claim: https://mtn-claim.xyz/ref=d27076 Confirm PIN now!,1
You have received GHS 608 from (0161) 4960715. Ref: 8fb70901. Balance: GHS 1589.,0
You have received GHS 222 from 01154960185. Ref: 69778d96. Balance: GHS 570.,0
MTN MoMo Alert: Cash out of GHS 490 successful at Stevens and Sons. New balance: GHS 2540.,0
You have received GHS 541 from +44151 4960270. Ref: 93c826be. Balance: GHS 2123.,0
You have received GHS 32 from 020 7946 0176. Ref: e035ff26. Balance: GHS 3384.,0
You have received GHS 293 from 01632 960 735. Ref: aef90f39. Balance: GHS 2027.,0
Send back GHS 1654 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 293 to +44(0)131 496 0205 was successful. Ref: TXN960496.,0
MTN MoMo Alert: Cash out of GHS 1944 successful at Smith Inc. New balance: GHS 8333.,0
"MTN MoMo Alert: Cash out of GHS 1552 successful at Collins, Smith and Parker. New balance: GHS 3029.",0
MTN MoMo Alert: Cash out of GHS 1986 successful at Elliott Inc. New balance: GHS 8551.,0
You won GHS 55250 prize! Click here to claim: https://mtn-claim.xyz/ref=163f39 Confirm PIN now!,1
You have received GHS 694 from 01184960939. Ref: 230b627f. Balance: GHS 3151.,0
MTN MoMo Alert: Cash out of GHS 1448 successful at Lloyd Inc. New balance: GHS 5798.,0
Your transfer of GHS 4211 to 01614960523 was successful. Ref: TXN623400.,0
URGENT! Wrong transfer of GHS 2656 to your number. Call 0555826145 immediately to return money!,1
You have received GHS 694 from 028 9018 0211. Ref: 1e97f239. Balance: GHS 768.,0
Your transfer of GHS 1530 to +44(0)292018024 was successful. Ref: TXN700054.,0
You have received GHS 171 from 0191 498 0590. Ref: 2a16289b. Balance: GHS 2294.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0241632494!,1
"MTN MoMo Alert: Cash out of GHS 1237 successful at Collins, Evans and Williams. New balance: GHS 7832.",0
Your transfer of GHS 451 to (0131) 4960611 was successful. Ref: TXN294526.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0241615120!,1
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0243119352!,1
"MTN MoMo Alert: Cash out of GHS 321 successful at Thomas, Evans and Khan. New balance: GHS 3954.",0
Your transfer of GHS 534 to (0306) 9990252 was successful. Ref: TXN982362.,0
"MTN MoMo Alert: Cash out of GHS 367 successful at Waters, Smith and Mellor. New balance: GHS 2247.",0
You have received GHS 833 from +44141 4960388. Ref: 09379689. Balance: GHS 3909.,0
Your transfer of GHS 4145 to 0114 4960259 was successful. Ref: TXN431579.,0
You have received GHS 611 from 0116 496 0971. Ref: cc8296be. Balance: GHS 570.,0
You have received GHS 741 from +44(0)116 496 0593. Ref: 517a2d77. Balance: GHS 696.,0
You have received GHS 765 from +44(0)131 4960955. Ref: d9666e6a. Balance: GHS 636.,0
URGENT! Wrong transfer of GHS 3389 to your number. Call 0558987681 immediately to return money!,1
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0241317212!,1
"MTN MoMo Alert: Cash out of GHS 983 successful at Morgan, Sims and Ward. New balance: GHS 9870.",0
URGENT! Wrong transfer of GHS 2994 to your number. Call 0552032143 immediately to return money!,1
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0246297972!,1
Send back GHS 251 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You won GHS 91957 prize! Click here to claim: https://mtn-claim.xyz/ref=f6e92d Confirm PIN now!,1
You won GHS 91087 prize! Click here to claim: https://mtn-claim.xyz/ref=3f2243 Confirm PIN now!,1
Send back GHS 385 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
URGENT! Wrong transfer of GHS 905 to your number. Call 0559072265 immediately to return money!,1
You won GHS 97793 prize! Click here to claim: https://mtn-claim.xyz/ref=52791e Confirm PIN now!,1
URGENT! Wrong transfer of GHS 2196 to your number. Call 0556061200 immediately to return money!,1
MTN MoMo Alert: Cash out of GHS 1671 successful at Dyer PLC. New balance: GHS 4955.,0
Send back GHS 2427 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You won GHS 32347 prize! Click here to claim: https://mtn-claim.xyz/ref=66c308 Confirm PIN now!,1
You have received GHS 914 from 0131 496 0892. Ref: bf02c7ee. Balance: GHS 3471.,0
MTN MoMo Alert: Cash out of GHS 1388 successful at O'Brien and Sons. New balance: GHS 487.,0
Send back GHS 1384 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
"MTN MoMo Alert: Cash out of GHS 1454 successful at Berry, O'Brien and Haynes. New balance: GHS 4812.",0
Your transfer of GHS 3275 to 0115 496 0076 was successful. Ref: TXN643539.,0
Your transfer of GHS 1456 to 0808 1570517 was successful. Ref: TXN285048.,0
You have received GHS 617 from +441632 960054. Ref: 08a4d5cc. Balance: GHS 3483.,0
Your transfer of GHS 2246 to +44(0)114 4960799 was successful. Ref: TXN822216.,0
URGENT! Wrong transfer of GHS 1701 to your number. Call 0552030389 immediately to return money!,1
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0246349996!,1
MTN MoMo Alert: Cash out of GHS 535 successful at Robson-Foster. New balance: GHS 6100.,0
Your transfer of GHS 1874 to +441164960124 was successful. Ref: TXN585296.,0
You have received GHS 977 from (0115)4960542. Ref: 77fa51c5. Balance: GHS 2634.,0
URGENT! Wrong transfer of GHS 4271 to your number. Call 0552945027 immediately to return money!,1
Your transfer of GHS 3967 to +44(0)20 7496 0079 was successful. Ref: TXN610352.,0
MTN MoMo Alert: Cash out of GHS 1889 successful at Cartwright-Burrows. New balance: GHS 9497.,0
Your transfer of GHS 4201 to 0116 4960049 was successful. Ref: TXN454881.,0
MTN MoMo Alert: Cash out of GHS 1988 successful at Martin LLC. New balance: GHS 4006.,0
Your transfer of GHS 3466 to (029) 2018133 was successful. Ref: TXN934187.,0
You have received GHS 745 from 0161 496 0858. Ref: f4209531. Balance: GHS 942.,0
URGENT! Wrong transfer of GHS 3922 to your number. Call 0553181189 immediately to return money!,1
Your transfer of GHS 4787 to +44(0)1164960335 was successful. Ref: TXN884975.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0244545016!,1
Your transfer of GHS 3952 to 0113 496 0248 was successful. Ref: TXN330207.,0
You have received GHS 74 from +441632 960 138. Ref: 86182f6f. Balance: GHS 2378.,0
Your transfer of GHS 4080 to (0121) 4960116 was successful. Ref: TXN651785.,0
Your transfer of GHS 1964 to (0121) 496 0963 was successful. Ref: TXN404133.,0
Your transfer of GHS 2883 to 0116 4960454 was successful. Ref: TXN621003.,0
You have received GHS 535 from (0191)4960798. Ref: 3d79b905. Balance: GHS 4621.,0
"MTN MoMo Alert: Cash out of GHS 1575 successful at King, Marsh and Smith. New balance: GHS 8523.",0
Send back GHS 674 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You have received GHS 279 from +441414960582. Ref: c5d63bee. Balance: GHS 2766.,0
Your transfer of GHS 1484 to (0306)9990820 was successful. Ref: TXN183287.,0
You have received GHS 795 from +44(0)115 4960457. Ref: 7cf40be4. Balance: GHS 826.,0
Your transfer of GHS 945 to 0191 4960389 was successful. Ref: TXN276103.,0
URGENT! Wrong transfer of GHS 2009 to your number. Call 0558114931 immediately to return money!,1
You have received GHS 908 from 0131 496 0737. Ref: e6a07054. Balance: GHS 1868.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0246627259!,1
Your transfer of GHS 4889 to (0191) 4960791 was successful. Ref: TXN122500.,0
You won GHS 12382 prize! Click here to claim: https://mtn-claim.xyz/ref=96cc5b Confirm PIN now!,1
MTN MoMo Alert: Cash out of GHS 1360 successful at Jackson-O'Connor. New balance: GHS 1188.,0
You have received GHS 976 from +44(0)20 74960525. Ref: 3af91dfe. Balance: GHS 2456.,0
Send back GHS 1416 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0247613819!,1
URGENT! Wrong transfer of GHS 3544 to your number. Call 0553590370 immediately to return money!,1
You have received GHS 64 from +44(0)141 4960270. Ref: 783c3f2e. Balance: GHS 586.,0
Your transfer of GHS 4128 to +44131 4960577 was successful. Ref: TXN265349.,0
You won GHS 23231 prize! Click here to claim: https://mtn-claim.xyz/ref=c89c6d Confirm PIN now!,1
Your transfer of GHS 2693 to +44(0)2074960876 was successful. Ref: TXN235161.,0
"MTN MoMo Alert: Cash out of GHS 769 successful at Frost, Cross and Davis. New balance: GHS 8169.",0
MTN MoMo Alert: Cash out of GHS 1637 successful at Osborne and Sons. New balance: GHS 9746.,0
Your transfer of GHS 814 to (0191)4960549 was successful. Ref: TXN283520.,0
"MTN MoMo Alert: Cash out of GHS 1987 successful at Day, Ali and Turner. New balance: GHS 7893.",0
Your transfer of GHS 2798 to +44(0)292018081 was successful. Ref: TXN528103.,0
URGENT! Wrong transfer of GHS 3344 to your number. Call 0551956026 immediately to return money!,1
Your transfer of GHS 4070 to +44121 496 0009 was successful. Ref: TXN732055.,0
Your transfer of GHS 3815 to +4429 2018524 was successful. Ref: TXN977002.,0
Your transfer of GHS 4925 to +448081570744 was successful. Ref: TXN454514.,0
You have received GHS 186 from +441632 960172. Ref: 87c30851. Balance: GHS 1246.,0
Your transfer of GHS 4789 to +441214960833 was successful. Ref: TXN468407.,0
Your transfer of GHS 2575 to (0306) 9990029 was successful. Ref: TXN902461.,0
Your transfer of GHS 1852 to 03069990785 was successful. Ref: TXN586067.,0
URGENT! Wrong transfer of GHS 3506 to your number. Call 0556069384 immediately to return money!,1
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0246338600!,1
Your transfer of GHS 2497 to +44141 496 0411 was successful. Ref: TXN668870.,0
MTN MoMo Alert: Cash out of GHS 291 successful at Doyle Ltd. New balance: GHS 240.,0
Your transfer of GHS 4839 to (0121) 4960912 was successful. Ref: TXN438354.,0
Send back GHS 2850 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 1687 to (0909) 8790305 was successful. Ref: TXN566061.,0
Your transfer of GHS 2375 to (029)2018638 was successful. Ref: TXN772919.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0248516395!,1
Your transfer of GHS 385 to 01314960576 was successful. Ref: TXN488129.,0
"MTN MoMo Alert: Cash out of GHS 379 successful at Morris, Evans and Patel. New balance: GHS 2207.",0
You won GHS 12899 prize! Click here to claim: https://mtn-claim.xyz/ref=1111a6 Confirm PIN now!,1
You have received GHS 642 from (0113)4960833. Ref: ea95a3d9. Balance: GHS 3511.,0
You have received GHS 886 from 0141 496 0557. Ref: ad3b6bd8. Balance: GHS 3000.,0
MTN MoMo Alert: Cash out of GHS 720 successful at Brown and Sons. New balance: GHS 3782.,0
Your transfer of GHS 134 to +44(0)1632 960451 was successful. Ref: TXN775818.,0
You have received GHS 263 from +44(0)1144960730. Ref: 6f39c1e9. Balance: GHS 4002.,0
You won GHS 59041 prize! Click here to claim: https://mtn-claim.xyz/ref=99586c Confirm PIN now!,1
You won GHS 14331 prize! Click here to claim: https://mtn-claim.xyz/ref=b30374 Confirm PIN now!,1
Your transfer of GHS 2138 to +44(0)8081570111 was successful. Ref: TXN853029.,0
"MTN MoMo Alert: Cash out of GHS 1732 successful at Jackson, Martin and Hopkins. New balance: GHS 8903.",0
You have received GHS 331 from (0191) 496 0450. Ref: 8c0f1652. Balance: GHS 1394.,0
Your transfer of GHS 1011 to +4420 74960467 was successful. Ref: TXN888438.,0
You have received GHS 201 from +44306 999 0124. Ref: 9fa54243. Balance: GHS 650.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0244720093!,1
Your transfer of GHS 1773 to +441914960915 was successful. Ref: TXN345025.,0
Send back GHS 1743 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 1706 to (029)2018544 was successful. Ref: TXN831156.,0
Your transfer of GHS 4302 to 0306 999 0386 was successful. Ref: TXN841138.,0
You have received GHS 212 from +441154960724. Ref: a7e7edad. Balance: GHS 3296.,0
You have received GHS 515 from +44(0)118 4960847. Ref: 0c61f3d7. Balance: GHS 4862.,0
You have received GHS 675 from +441414960452. Ref: 8093183b. Balance: GHS 3555.,0
Send back GHS 1640 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
MTN MoMo Alert: Cash out of GHS 379 successful at Smith-Anderson. New balance: GHS 6498.,0
You have received GHS 101 from +44161 496 0218. Ref: 99fd0dee. Balance: GHS 1274.,0
You have received GHS 683 from (0116) 496 0974. Ref: 826ff1dd. Balance: GHS 889.,0
"MTN MoMo Alert: Cash out of GHS 1401 successful at Parker, Hussain and Edwards. New balance: GHS 7236.",0
MTN MoMo Alert: Cash out of GHS 101 successful at Bolton-Wood. New balance: GHS 5474.,0
URGENT! Wrong transfer of GHS 4273 to your number. Call 0555320109 immediately to return money!,1
"MTN MoMo Alert: Cash out of GHS 1278 successful at Holden, Savage and Brown. New balance: GHS 8696.",0
Your transfer of GHS 830 to +4420 7496 0531 was successful. Ref: TXN718082.,0
You have received GHS 186 from +44(0)808 157 0820. Ref: 03685ebf. Balance: GHS 1840.,0
You have received GHS 464 from +44(0)116 4960970. Ref: db588c71. Balance: GHS 1028.,0
Your transfer of GHS 4489 to (0306) 999 0251 was successful. Ref: TXN629157.,0
"MTN MoMo Alert: Cash out of GHS 222 successful at Martin, Hurst and Jackson. New balance: GHS 446.",0
You have received GHS 684 from +4420 7496 0143. Ref: b2d1c9dd. Balance: GHS 4305.,0
Your transfer of GHS 4572 to +441174960642 was successful. Ref: TXN427151.,0
You won GHS 70455 prize! Click here to claim: https://mtn-claim.xyz/ref=bdab84 Confirm PIN now!,1
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0245504703!,1
Your transfer of GHS 1467 to 0131 496 0921 was successful. Ref: TXN908919.,0
Send back GHS 1646 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 4628 to +441514960287 was successful. Ref: TXN976953.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0249667622!,1
You have received GHS 383 from +441174960808. Ref: 483c7895. Balance: GHS 2669.,0
You won GHS 37299 prize! Click here to claim: https://mtn-claim.xyz/ref=1126f6 Confirm PIN now!,1
